央视,#genre#
快乐垂钓,rtsp://61.135.88.136/PLTV/88888892/224/3221226074/10000100000000060000000000659528_0.smil
萌宠TV,rtsp://61.135.88.136/PLTV/88888892/224/3221226071/10000100000000060000000000405011_0.smil
时尚购物精选,rtsp://61.135.88.136/PLTV/88888892/224/3221226169/10000100000000060000000001311650_0.smil
淘电影,rtsp://61.135.88.136/PLTV/88888892/224/3221225965/10000100000000060000000000157832_0.smil
淘BABY,rtsp://61.135.88.136/PLTV/88888892/224/3221226053/10000100000000060000000000362332_0.smil
体育赛事,rtsp://61.135.88.136/PLTV/88888892/224/3221226103/10000100000000060000000000793948_0.smil
熊猫,rtsp://61.135.88.136/PLTV/88888892/224/3221226042/10000100000000060000000000285838_0.smil
BRTV北京卫视,rtsp://61.135.88.136/PLTV/88888892/224/3221225870/10000100000000060000000000025099_0.smil
BRTV北京卫视,rtsp://61.135.88.136/PLTV/88888892/224/3221225814/10000100000000060000000000025042_0.smil
BRTV卡酷少儿,rtsp://61.135.88.136/PLTV/88888892/224/3221226133/10000100000000060000000000943150_0.smil
BRTV卡酷少儿,rtsp://61.135.88.136/PLTV/88888892/224/3221225879/10000100000000060000000000025505_0.smil
BRTV体育休闲,rtsp://61.135.88.136/PLTV/88888892/224/3221225809/10000100000000060000000000025032_0.smil
BRTV体育休闲,rtsp://61.135.88.136/PLTV/88888892/224/3221225806/10000100000000060000000000025035_0.smil
IPTV3＋,rtsp://61.135.88.136/PLTV/88888892/224/3221225854/10000100000000060000000000025081_0.smil
CCTV4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226172/10000100000000060000000001785134_0.smil
BRTV体育休闲4KR,rtsp://61.135.88.136/PLTV/88888892/224/3221226137/10000100000000060000000001010588_0.smil
BRTV体育休闲4KSDR,rtsp://61.135.88.136/PLTV/88888892/224/3221226130/10000100000000060000000001010587_0.smil
湖南卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226202/403519084.smil
广东卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226215/407059592.smil
江苏卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226207/403519600.smil
深圳卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226212/407058192.smil
浙江卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226209/403519959.smil
东方卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226211/403519965.smil
四川卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226204/403519606.smil
山东卫视4K超,rtsp://61.135.88.136/PLTV/88888892/224/3221226206/403519612.smil
4K超清,rtsp://61.135.88.136/PLTV/88888892/224/3221225968/10000100000000060000000000157831_0.smil
爱上4K,rtsp://61.135.88.136/PLTV/88888892/224/3221226046/10000100000000060000000000323100_0.smil
4K测试,rtsp://61.135.88.136/PLTV/88888892/224/3221226058/10000100000000060000000000405010_0.smil
爱生活,rtsp://61.135.88.136/PLTV/88888892/224/3221226030/10000100000000060000000000285658_0.smil
测试,rtsp://61.135.88.136/PLTV/88888892/224/3221226069/10000100000000060000000000405009_0.smil
城市剧场,rtsp://61.135.88.136/PLTV/88888892/224/3221226037/10000100000000060000000000285839_0.smil
地理,rtsp://61.135.88.136/PLTV/88888892/224/3221226043/10000100000000060000000000286229_0.smil
动画,rtsp://61.135.88.136/PLTV/88888892/224/3221226024/10000100000000060000000000285652_0.smil
动作影院,rtsp://61.135.88.136/PLTV/88888892/224/3221226039/10000100000000060000000000286226_0.smil
高网,rtsp://61.135.88.136/PLTV/88888892/224/3221226032/10000100000000060000000000285660_0.smil
古装剧场,rtsp://61.135.88.136/PLTV/88888892/224/3221226012/10000100000000060000000000285640_0.smil
光影,rtsp://61.135.88.136/PLTV/88888892/224/3221226028/10000100000000060000000000285656_0.smil
国学,rtsp://61.135.88.136/PLTV/88888892/224/3221226015/10000100000000060000000000285649_0.smil
好学生,rtsp://61.135.88.136/PLTV/88888892/224/3221226019/10000100000000060000000000285653_0.smil
家庭影院,rtsp://61.135.88.136/PLTV/88888892/224/3221226034/10000100000000060000000000285685_0.smil
鉴赏,rtsp://61.135.88.136/PLTV/88888892/224/3221226026/10000100000000060000000000285654_0.smil
解密,rtsp://61.135.88.136/PLTV/88888892/224/3221226013/10000100000000060000000000285647_0.smil
经典电影,rtsp://61.135.88.136/PLTV/88888892/224/3221225857/10000100000000060000000000025082_0.smil
睛彩广场舞,rtsp://61.135.88.136/PLTV/88888892/224/3221226164/10000100000000060000000001464351_0.smil
睛彩竞技,rtsp://61.135.88.136/PLTV/88888892/224/3221226160/10000100000000060000000001464323_0.smil
睛彩篮球,rtsp://61.135.88.136/PLTV/88888892/224/3221226162/10000100000000060000000001464344_0.smil
睛彩羽毛球,rtsp://61.135.88.136/PLTV/88888892/224/3221226175/10000100000000060000000001464349_0.smil
精选,rtsp://61.135.88.136/PLTV/88888892/224/3221226018/10000100000000060000000000285646_0.smil
聚鲨环球,rtsp://61.135.88.136/PLTV/88888892/224/3221226166/10000100000000060000000001476155_0.smil
军旅剧场,rtsp://61.135.88.136/PLTV/88888892/224/3221226007/10000100000000060000000000285639_0.smil
军事,rtsp://61.135.88.136/PLTV/88888892/224/3221226020/10000100000000060000000000285648_0.smil
轮播5,rtsp://61.135.88.136/PLTV/88888892/224/3221225966/10000100000000060000000000157829_0.smil
美人,rtsp://61.135.88.136/PLTV/88888892/224/3221226011/10000100000000060000000000285645_0.smil
美妆,rtsp://61.135.88.136/PLTV/88888892/224/3221226016/10000100000000060000000000285644_0.smil
魅力时尚,rtsp://61.135.88.136/PLTV/88888892/224/3221225850/10000100000000060000000000025079_0.smil
墨宝,rtsp://61.135.88.136/PLTV/88888892/224/3221226021/10000100000000060000000000285655_0.smil
热播剧场,rtsp://61.135.88.136/PLTV/88888892/224/3221225855/10000100000000060000000000025078_0.smil
少儿动画,rtsp://61.135.88.136/PLTV/88888892/224/3221225859/10000100000000060000000000025083_0.smil
时尚购物,rtsp://61.135.88.136/PLTV/88888892/224/3221226165/10000100000000060000000001234687_0.smil
收视指南,rtsp://61.135.88.136/PLTV/88888892/224/3221225853/10000100000000060000000000025076_0.smil
台球,rtsp://61.135.88.136/PLTV/88888892/224/3221226023/10000100000000060000000000285657_0.smil
淘精彩,rtsp://61.135.88.136/PLTV/88888892/224/3221226112/10000100000000060000000000919741_0.smil
淘剧场,rtsp://61.135.88.136/PLTV/88888892/224/3221226005/10000100000000060000000000285122_0.smil
淘娱乐,rtsp://61.135.88.136/PLTV/88888892/224/3221226073/10000100000000060000000000405013_0.smil
武术,rtsp://61.135.88.136/PLTV/88888892/224/3221226025/10000100000000060000000000285659_0.smil
武侠剧场,rtsp://61.135.88.136/PLTV/88888892/224/3221226041/10000100000000060000000000286228_0.smil
喜剧影院,rtsp://61.135.88.136/PLTV/88888892/224/3221226044/10000100000000060000000000286227_0.smil
戏曲,rtsp://61.135.88.136/PLTV/88888892/224/3221226022/10000100000000060000000000285650_0.smil
星影,rtsp://61.135.88.136/PLTV/88888892/224/3221226029/10000100000000060000000000285686_0.smil
央广购物,rtsp://61.135.88.136/PLTV/88888892/224/3221226146/10000100000000060000000001189968_0.smil
央广购物精选,rtsp://61.135.88.136/PLTV/88888892/224/3221226159/10000100000000060000000001189974_0.smil
音乐现场,rtsp://61.135.88.136/PLTV/88888892/224/3221226014/10000100000000060000000000285642_0.smil
优购物,rtsp://61.135.88.136/PLTV/88888892/224/3221226152/10000100000000060000000001234685_0.smil
优购物精选,rtsp://61.135.88.136/PLTV/88888892/224/3221226171/10000100000000060000000001311653_0.smil
早教,rtsp://61.135.88.136/PLTV/88888892/224/3221226017/10000100000000060000000000285651_0.smil
证券服务,rtsp://61.135.88.136/PLTV/88888892/224/3221226210/406742223.smil
